transaction_id,account_id,transaction_date,transaction_type,transaction_amount,payment_mode
TXN112343,ACC1346,2025-07-26,Transfer,8707,Debit Card
TXN112354,ACC1346,2025-08-13,Payment,6007,UPI
TXN112334,ACC1346,2025-08-19,Received,43705,Net Banking
TXN112336,ACC1346,2025-08-23,Received,9784,Credit Card
TXN112339,ACC1346,2025-08-23,Received,45887,Debit Card
TXN112335,ACC1346,2025-08-31,Payment,1278,Debit Card
TXN112349,ACC1346,2025-09-01,Payment,5516,Debit Card
TXN112357,ACC1346,2025-09-07,Transfer,7579,Debit Card
TXN112351,ACC1346,2025-09-12,Withdrawal,5887,Credit Card
TXN112347,ACC1346,2025-09-16,Transfer,8963,Net Banking
TXN112360,ACC1346,2025-10-02,Payment,16137,UPI
TXN112355,ACC1346,2025-10-04,Payment,5532,Net Banking
TXN112359,ACC1346,2025-10-18,Payment,2322,Debit Card
TXN112371,ACC1347,2025-05-17,Payment,5443,Net Banking
TXN112376,ACC1347,2025-05-23,Payment,2905,UPI
TXN112379,ACC1347,2025-06-01,Received,26657,Net Banking
TXN112362,ACC1347,2025-06-20,Transfer,2530,Debit Card
TXN112380,ACC1347,2025-06-20,Payment,6156,Net Banking
TXN112366,ACC1347,2025-07-04,Transfer,1207,UPI
TXN112381,ACC1347,2025-07-12,Received,18712,Net Banking
TXN112372,ACC1347,2025-07-13,Deposit,26225,Net Banking
TXN112370,ACC1347,2025-07-14,Received,29497,UPI
TXN112374,ACC1347,2025-07-25,Payment,2900,Credit Card
TXN112368,ACC1347,2025-07-29,Payment,2590,Debit Card
TXN112367,ACC1347,2025-08-01,Deposit,19269,Net Banking
TXN112363,ACC1347,2025-08-03,Received,17590,Net Banking
TXN112377,ACC1347,2025-08-16,Deposit,38909,UPI
TXN112375,ACC1347,2025-08-17,Received,41736,UPI
TXN112364,ACC1347,2025-09-08,Transfer,2626,Net Banking
TXN112369,ACC1347,2025-09-21,Transfer,3382,Debit Card
TXN112365,ACC1347,2025-09-27,Received,36545,Credit Card
TXN112382,ACC1347,2025-10-06,Transfer,1829,Net Banking
TXN112378,ACC1347,2025-10-10,Withdrawal,8114,Credit Card
TXN112373,ACC1347,2025-10-22,Received,33498,Debit Card
TXN112384,ACC1348,2025-05-21,Received,12754,Net Banking
TXN112385,ACC1348,2025-05-26,Transfer,7682,Credit Card
TXN112393,ACC1348,2025-05-27,Payment,1159,Credit Card
TXN112406,ACC1348,2025-06-15,Payment,1160,Credit Card
TXN112403,ACC1348,2025-07-10,Transfer,5095,Net Banking
TXN112412,ACC1348,2025-07-19,Received,34437,Debit Card
TXN112410,ACC1348,2025-07-22,Received,29439,Debit Card
TXN112404,ACC1348,2025-07-26,Deposit,43575,Debit Card
TXN112405,ACC1348,2025-07-31,Payment,3283,Debit Card
TXN112408,ACC1348,2025-07-31,Deposit,6724,UPI
TXN112389,ACC1348,2025-08-01,Received,36945,Net Banking
TXN112409,ACC1348,2025-08-01,Received,28372,Debit Card
TXN112399,ACC1348,2025-08-04,Withdrawal,7339,Net Banking
TXN112388,ACC1348,2025-08-09,Received,39852,UPI
TXN112407,ACC1348,2025-08-09,Deposit,5978,Net Banking
TXN112386,ACC1348,2025-08-11,Payment,5414,UPI
TXN112392,ACC1348,2025-08-17,Received,29873,Net Banking
TXN112397,ACC1348,2025-08-22,Deposit,41601,Net Banking
TXN112394,ACC1348,2025-08-29,Received,44871,Credit Card
TXN112413,ACC1348,2025-08-31,Withdrawal,3590,Net Banking
TXN112395,ACC1348,2025-09-06,Deposit,40295,Net Banking
TXN112396,ACC1348,2025-09-19,Received,10021,UPI
TXN112411,ACC1348,2025-09-23,Transfer,9205,Net Banking
TXN112398,ACC1348,2025-09-27,Transfer,6295,Debit Card
TXN112387,ACC1348,2025-10-04,Deposit,18584,Debit Card
TXN112390,ACC1348,2025-10-11,Transfer,8450,Credit Card
TXN112401,ACC1348,2025-10-15,Transfer,1830,Net Banking
TXN112402,ACC1348,2025-10-17,Transfer,4253,UPI
TXN112400,ACC1348,2025-10-24,Deposit,33617,Credit Card
TXN112391,ACC1348,2025-11-04,Deposit,34193,Credit Card
TXN112383,ACC1348,2025-11-08,Transfer,6177,Debit Card
TXN112418,ACC1349,2025-05-23,Deposit,6821,UPI
TXN112429,ACC1349,2025-05-24,Transfer,8129,Debit Card
TXN112427,ACC1349,2025-05-29,Payment,8989,Credit Card
TXN112437,ACC1349,2025-05-31,Received,48043,Credit Card
TXN112441,ACC1349,2025-06-03,Received,22536,Net Banking
TXN112421,ACC1349,2025-06-06,Received,48763,UPI
TXN112443,ACC1349,2025-06-08,Received,46442,UPI
TXN112439,ACC1349,2025-06-27,Transfer,5426,UPI
TXN112440,ACC1349,2025-06-27,Received,30275,Debit Card
TXN112424,ACC1349,2025-07-05,Deposit,26472,Debit Card
TXN112419,ACC1349,2025-07-13,Received,15904,Net Banking
TXN112430,ACC1349,2025-07-19,Deposit,30953,Net Banking
TXN112432,ACC1349,2025-07-19,Payment,2986,Credit Card
TXN112442,ACC1349,2025-08-07,Payment,5559,Net Banking
TXN112428,ACC1349,2025-08-17,Received,46382,Debit Card
TXN112417,ACC1349,2025-08-29,Received,26584,UPI
TXN112416,ACC1349,2025-09-01,Payment,9359,Net Banking
TXN112423,ACC1349,2025-09-03,Received,10769,Credit Card
TXN112434,ACC1349,2025-09-14,Transfer,6805,Credit Card
TXN112415,ACC1349,2025-09-16,Payment,2129,Credit Card
TXN112426,ACC1349,2025-09-27,Deposit,22187,Debit Card
TXN112433,ACC1349,2025-10-04,Received,46771,Credit Card
TXN112414,ACC1349,2025-10-13,Deposit,8406,Credit Card
TXN112436,ACC1349,2025-10-22,Deposit,24860,Credit Card
TXN112425,ACC1349,2025-10-23,Deposit,40560,Debit Card
TXN112422,ACC1349,2025-10-25,Received,36668,Net Banking
TXN112438,ACC1349,2025-10-29,Received,29471,Net Banking
TXN112431,ACC1349,2025-11-04,Deposit,45241,Net Banking
TXN112420,ACC1349,2025-11-05,Received,20219,Debit Card
TXN112435,ACC1349,2025-11-15,Received,5245,Net Banking
TXN112459,ACC1350,2025-05-17,Transfer,1900,Debit Card
TXN112446,ACC1350,2025-06-07,Transfer,1745,Net Banking
TXN112445,ACC1350,2025-06-15,Transfer,6513,Net Banking
TXN112457,ACC1350,2025-06-25,Payment,2644,UPI
TXN112452,ACC1350,2025-06-29,Payment,4984,Net Banking
TXN112444,ACC1350,2025-07-16,Withdrawal,6721,Net Banking
TXN112451,ACC1350,2025-08-13,Payment,1315,Net Banking
TXN112458,ACC1350,2025-08-18,Transfer,1454,Net Banking
TXN112449,ACC1350,2025-08-31,Transfer,7673,UPI
TXN112447,ACC1350,2025-09-11,Transfer,4988,Net Banking
TXN112448,ACC1350,2025-09-18,Payment,6546,UPI
TXN112456,ACC1350,2025-09-25,Transfer,8892,UPI
TXN112450,ACC1350,2025-10-10,Withdrawal,8511,UPI
TXN112455,ACC1350,2025-10-10,Received,49326,UPI
TXN112454,ACC1350,2025-10-11,Transfer,6865,UPI
TXN112453,ACC1350,2025-11-11,Transfer,1905,Net Banking
TXN112468,ACC1351,2025-05-24,Withdrawal,5130,Credit Card
TXN112467,ACC1351,2025-05-30,Transfer,3363,Debit Card
TXN112463,ACC1351,2025-06-06,Withdrawal,8924,Debit Card
TXN112464,ACC1351,2025-06-11,Received,16848,Credit Card
TXN112469,ACC1351,2025-06-16,Withdrawal,5379,Net Banking
TXN112487,ACC1351,2025-07-26,Deposit,32277,Net Banking
TXN112474,ACC1351,2025-07-27,Received,20145,Debit Card
TXN112465,ACC1351,2025-07-30,Received,39687,Credit Card
TXN112477,ACC1351,2025-07-30,Received,11744,Debit Card
TXN112479,ACC1351,2025-08-06,Payment,9304,UPI
TXN112472,ACC1351,2025-08-15,Transfer,8386,Debit Card
TXN112460,ACC1351,2025-08-17,Withdrawal,6259,Credit Card
TXN112476,ACC1351,2025-08-20,Withdrawal,6013,Credit Card
TXN112480,ACC1351,2025-08-20,Received,47236,Credit Card
TXN112466,ACC1351,2025-08-21,Deposit,16519,Debit Card
TXN112482,ACC1351,2025-08-24,Deposit,37307,Net Banking
TXN112462,ACC1351,2025-09-17,Deposit,29403,Debit Card
TXN112471,ACC1351,2025-09-30,Transfer,2906,Debit Card
TXN112483,ACC1351,2025-09-30,Withdrawal,2111,Debit Card
TXN112485,ACC1351,2025-10-09,Deposit,29781,Debit Card
TXN112473,ACC1351,2025-10-10,Received,10886,Net Banking
TXN112478,ACC1351,2025-10-10,Received,27679,Net Banking
TXN112461,ACC1351,2025-10-19,Received,5910,UPI
TXN112484,ACC1351,2025-10-22,Payment,5112,Net Banking
TXN112481,ACC1351,2025-11-02,Deposit,46188,Net Banking
TXN112470,ACC1351,2025-11-06,Payment,8342,Net Banking
TXN112486,ACC1351,2025-11-09,Transfer,4351,UPI
TXN112475,ACC1351,2025-11-10,Transfer,2111,UPI
TXN112499,ACC1352,2025-05-22,Transfer,7346,Debit Card
TXN112514,ACC1352,2025-05-28,Withdrawal,8587,UPI
TXN112518,ACC1352,2025-05-28,Payment,2235,Net Banking
TXN112489,ACC1352,2025-06-03,Transfer,3493,UPI
TXN112517,ACC1352,2025-06-11,Deposit,21551,Credit Card
TXN112507,ACC1352,2025-06-16,Payment,3608,Net Banking
TXN112502,ACC1352,2025-06-25,Received,23151,Credit Card
TXN112497,ACC1352,2025-06-26,Transfer,3827,UPI
TXN112504,ACC1352,2025-07-09,Withdrawal,8974,UPI
TXN112512,ACC1352,2025-07-09,Transfer,3648,UPI
TXN112520,ACC1352,2025-07-09,Transfer,4553,UPI
TXN112505,ACC1352,2025-07-13,Withdrawal,6504,UPI
TXN112509,ACC1352,2025-07-14,Payment,6526,Debit Card
TXN112513,ACC1352,2025-07-20,Payment,5758,Credit Card
TXN112492,ACC1352,2025-07-23,Received,38634,Net Banking
TXN112516,ACC1352,2025-07-30,Payment,4237,Net Banking
TXN112495,ACC1352,2025-08-03,Received,43901,Net Banking
TXN112503,ACC1352,2025-08-03,Transfer,5911,Net Banking
TXN112522,ACC1352,2025-08-07,Received,8936,UPI
TXN112493,ACC1352,2025-08-11,Withdrawal,9862,Net Banking
TXN112524,ACC1352,2025-08-11,Transfer,5987,Debit Card
TXN112501,ACC1352,2025-08-29,Deposit,27586,Credit Card
TXN112508,ACC1352,2025-09-01,Transfer,8368,Debit Card
TXN112510,ACC1352,2025-09-04,Deposit,28909,Credit Card
TXN112506,ACC1352,2025-09-26,Received,25981,Debit Card
TXN112488,ACC1352,2025-10-02,Deposit,8000,Credit Card
TXN112515,ACC1352,2025-10-06,Deposit,44956,Net Banking
TXN112491,ACC1352,2025-10-09,Transfer,8028,Net Banking
TXN112490,ACC1352,2025-10-17,Transfer,3940,Credit Card
TXN112500,ACC1352,2025-10-17,Withdrawal,7952,Net Banking
TXN112511,ACC1352,2025-10-17,Transfer,855,Credit Card
TXN112521,ACC1352,2025-10-19,Deposit,40948,Credit Card
TXN112523,ACC1352,2025-10-21,Deposit,33421,Net Banking
TXN112494,ACC1352,2025-10-26,Deposit,12191,Net Banking
TXN112498,ACC1352,2025-10-29,Payment,7396,UPI
TXN112496,ACC1352,2025-11-12,Received,9898,UPI
TXN112519,ACC1352,2025-11-12,Deposit,48912,Net Banking
TXN112532,ACC1353,2025-05-25,Received,34725,Net Banking
TXN112556,ACC1353,2025-05-25,Deposit,46330,Debit Card
TXN112553,ACC1353,2025-06-15,Payment,9683,Net Banking
TXN112554,ACC1353,2025-06-18,Received,6314,Net Banking
TXN112558,ACC1353,2025-06-28,Transfer,1370,UPI
TXN112529,ACC1353,2025-06-29,Deposit,35122,Net Banking
TXN112535,ACC1353,2025-06-29,Withdrawal,889,Debit Card
TXN112526,ACC1353,2025-06-30,Deposit,22712,Credit Card
TXN112528,ACC1353,2025-07-14,Deposit,22879,Net Banking
TXN112559,ACC1353,2025-07-28,Transfer,2725,Credit Card
TXN112527,ACC1353,2025-08-02,Payment,2356,Net Banking
TXN112536,ACC1353,2025-08-10,Transfer,4025,Net Banking
TXN112540,ACC1353,2025-08-12,Received,13603,Debit Card
TXN112552,ACC1353,2025-08-14,Deposit,33950,Net Banking
TXN112539,ACC1353,2025-08-16,Payment,1852,Net Banking
TXN112544,ACC1353,2025-08-16,Transfer,5822,Net Banking
TXN112551,ACC1353,2025-08-21,Transfer,6004,Credit Card
TXN112560,ACC1353,2025-08-26,Payment,1955,Credit Card
TXN112546,ACC1353,2025-08-27,Transfer,3043,Debit Card
TXN112525,ACC1353,2025-08-29,Payment,4877,Net Banking
TXN112530,ACC1353,2025-08-29,Received,20027,UPI
TXN112550,ACC1353,2025-09-05,Deposit,48465,Net Banking
TXN112547,ACC1353,2025-09-11,Deposit,39817,Net Banking
TXN112537,ACC1353,2025-09-13,Received,12327,Net Banking
TXN112531,ACC1353,2025-09-21,Deposit,42848,UPI
TXN112541,ACC1353,2025-09-21,Transfer,8700,UPI
TXN112542,ACC1353,2025-10-03,Received,21883,Credit Card
TXN112534,ACC1353,2025-11-01,Transfer,2071,Debit Card
TXN112555,ACC1353,2025-11-01,Received,30936,Debit Card
TXN112543,ACC1353,2025-11-05,Deposit,7974,UPI
TXN112557,ACC1353,2025-11-05,Deposit,39384,UPI
TXN112538,ACC1353,2025-11-08,Payment,6310,Debit Card
TXN112548,ACC1353,2025-11-08,Deposit,37120,UPI
TXN112533,ACC1353,2025-11-12,Transfer,6011,Net Banking
TXN112545,ACC1353,2025-11-14,Payment,8380,Net Banking
TXN112549,ACC1353,2025-11-14,Received,37733,UPI
TXN112565,ACC1354,2025-05-16,Payment,5072,Credit Card
TXN112578,ACC1354,2025-05-17,Transfer,6814,Net Banking
TXN112569,ACC1354,2025-06-09,Payment,1625,Debit Card
TXN112564,ACC1354,2025-06-12,Deposit,45558,Credit Card
TXN112561,ACC1354,2025-06-26,Deposit,29857,Net Banking
TXN112577,ACC1354,2025-06-27,Transfer,3799,Net Banking
TXN112562,ACC1354,2025-07-01,Transfer,5936,UPI
TXN112567,ACC1354,2025-07-11,Payment,9494,Net Banking
TXN112570,ACC1354,2025-07-12,Transfer,772,Debit Card
TXN112571,ACC1354,2025-09-15,Received,5520,Net Banking
TXN112573,ACC1354,2025-09-20,Payment,2482,Net Banking
TXN112566,ACC1354,2025-09-24,Received,23132,Debit Card
TXN112572,ACC1354,2025-09-26,Deposit,47435,Credit Card
TXN112574,ACC1354,2025-10-13,Transfer,9352,Net Banking
TXN112575,ACC1354,2025-10-14,Payment,2145,UPI
TXN112579,ACC1354,2025-10-15,Withdrawal,3871,UPI
TXN112563,ACC1354,2025-10-17,Withdrawal,7828,Net Banking
TXN112576,ACC1354,2025-10-18,Received,25335,Net Banking
TXN112580,ACC1354,2025-10-21,Deposit,36933,UPI
TXN112568,ACC1354,2025-10-28,Deposit,27427,Net Banking
TXN112582,ACC1354,2025-10-28,Transfer,1591,UPI
TXN112583,ACC1354,2025-11-03,Received,38611,Net Banking
TXN112581,ACC1354,2025-11-10,Deposit,35779,Debit Card
TXN112604,ACC1355,2025-05-17,Payment,9820,Net Banking
TXN112605,ACC1355,2025-05-22,Transfer,7010,Net Banking
TXN112592,ACC1355,2025-05-26,Transfer,5763,UPI
TXN112597,ACC1355,2025-06-07,Transfer,875,Net Banking
TXN112593,ACC1355,2025-06-26,Received,24086,Net Banking
TXN112588,ACC1355,2025-07-01,Transfer,9225,UPI
TXN112606,ACC1355,2025-07-09,Received,11769,Debit Card
TXN112586,ACC1355,2025-07-23,Received,21587,Debit Card
TXN112603,ACC1355,2025-07-25,Transfer,7397,UPI
TXN112585,ACC1355,2025-07-26,Received,39329,Net Banking
TXN112599,ACC1355,2025-08-01,Transfer,9785,UPI
TXN112602,ACC1355,2025-08-03,Payment,1082,Credit Card
TXN112598,ACC1355,2025-08-09,Deposit,42143,Net Banking
TXN112600,ACC1355,2025-08-10,Withdrawal,8922,Net Banking
TXN112610,ACC1355,2025-08-12,Received,32761,Debit Card
TXN112596,ACC1355,2025-08-14,Transfer,4102,Net Banking
TXN112609,ACC1355,2025-08-15,Transfer,3719,UPI
TXN112587,ACC1355,2025-08-28,Received,25093,Net Banking
TXN112584,ACC1355,2025-09-05,Transfer,6600,Credit Card
TXN112594,ACC1355,2025-09-20,Received,29229,Credit Card
TXN112611,ACC1355,2025-10-09,Received,20959,Credit Card
TXN112590,ACC1355,2025-10-17,Transfer,862,Net Banking
TXN112608,ACC1355,2025-10-19,Received,36912,UPI
TXN112591,ACC1355,2025-10-23,Deposit,41092,Net Banking
TXN112589,ACC1355,2025-10-29,Payment,9065,Net Banking
TXN112607,ACC1355,2025-11-05,Deposit,24288,Credit Card
TXN112601,ACC1355,2025-11-13,Deposit,26216,Credit Card
TXN112595,ACC1355,2025-11-14,Deposit,23254,Net Banking
TXN112613,ACC1356,2025-05-17,Received,41920,UPI
TXN112617,ACC1356,2025-06-02,Received,21630,Debit Card
TXN112636,ACC1356,2025-06-11,Deposit,22130,Debit Card
TXN112624,ACC1356,2025-06-13,Deposit,30234,Net Banking
TXN112626,ACC1356,2025-06-13,Transfer,6611,Credit Card
TXN112625,ACC1356,2025-06-16,Payment,1348,Net Banking
TXN112616,ACC1356,2025-06-18,Received,12741,Net Banking
TXN112612,ACC1356,2025-06-19,Payment,9806,Debit Card
TXN112633,ACC1356,2025-07-19,Deposit,22515,Debit Card
TXN112639,ACC1356,2025-08-02,Transfer,1140,Net Banking
TXN112635,ACC1356,2025-08-08,Payment,1635,Net Banking
TXN112628,ACC1356,2025-08-09,Transfer,2713,Net Banking
TXN112623,ACC1356,2025-08-10,Transfer,5859,Credit Card
TXN112614,ACC1356,2025-08-12,Received,46364,Net Banking
TXN112630,ACC1356,2025-08-12,Received,34790,Net Banking
TXN112619,ACC1356,2025-08-28,Deposit,38652,UPI
TXN112618,ACC1356,2025-09-04,Transfer,7181,Debit Card
TXN112637,ACC1356,2025-09-06,Payment,7759,Credit Card
TXN112615,ACC1356,2025-09-10,Received,21592,Debit Card
TXN112638,ACC1356,2025-09-28,Deposit,7863,UPI
TXN112632,ACC1356,2025-10-04,Transfer,2790,Net Banking
TXN112621,ACC1356,2025-10-05,Deposit,5163,Credit Card
TXN112634,ACC1356,2025-10-10,Transfer,4044,Debit Card
TXN112622,ACC1356,2025-10-28,Deposit,34677,Debit Card
TXN112620,ACC1356,2025-10-29,Payment,4242,Credit Card
TXN112629,ACC1356,2025-11-03,Deposit,20924,Net Banking
TXN112631,ACC1356,2025-11-08,Transfer,1786,Net Banking
TXN112627,ACC1356,2025-11-11,Transfer,9110,Net Banking
TXN112643,ACC1357,2025-05-19,Transfer,4210,Credit Card
TXN112669,ACC1357,2025-05-21,Transfer,9718,Net Banking
TXN112647,ACC1357,2025-06-06,Received,33831,Debit Card
TXN112650,ACC1357,2025-06-13,Transfer,2474,Net Banking
TXN112666,ACC1357,2025-06-17,Deposit,10534,Net Banking
TXN112642,ACC1357,2025-06-18,Transfer,5597,Net Banking
TXN112668,ACC1357,2025-06-18,Received,38658,Net Banking
TXN112667,ACC1357,2025-06-20,Withdrawal,7276,Net Banking
TXN112660,ACC1357,2025-06-21,Transfer,9141,UPI
TXN112648,ACC1357,2025-07-10,Deposit,14471,UPI
TXN112652,ACC1357,2025-07-14,Received,14577,Net Banking
TXN112644,ACC1357,2025-07-17,Deposit,11193,UPI
TXN112661,ACC1357,2025-07-19,Withdrawal,4169,Debit Card
TXN112659,ACC1357,2025-07-22,Withdrawal,1754,Debit Card
TXN112658,ACC1357,2025-07-23,Payment,1971,UPI
TXN112653,ACC1357,2025-07-26,Transfer,8674,Net Banking
TXN112640,ACC1357,2025-07-31,Deposit,6331,Net Banking
TXN112641,ACC1357,2025-08-16,Deposit,36957,Net Banking
TXN112645,ACC1357,2025-08-20,Transfer,3913,Net Banking
TXN112646,ACC1357,2025-08-21,Payment,2007,Debit Card
TXN112663,ACC1357,2025-08-29,Received,12664,Credit Card
TXN112654,ACC1357,2025-09-04,Received,44350,Net Banking
TXN112655,ACC1357,2025-09-05,Withdrawal,1850,Net Banking
TXN112657,ACC1357,2025-09-05,Deposit,22059,Net Banking
TXN112656,ACC1357,2025-09-20,Transfer,8485,Net Banking
TXN112662,ACC1357,2025-09-29,Transfer,1507,Net Banking
TXN112665,ACC1357,2025-10-03,Received,29222,Net Banking
TXN112651,ACC1357,2025-10-06,Payment,9296,Debit Card
TXN112664,ACC1357,2025-10-18,Withdrawal,8028,Net Banking
TXN112670,ACC1357,2025-10-28,Deposit,27342,UPI
TXN112649,ACC1357,2025-11-02,Payment,3513,Debit Card
TXN112678,ACC1358,2025-06-04,Payment,7090,Debit Card
TXN112671,ACC1358,2025-06-11,Payment,7605,Credit Card
TXN112690,ACC1358,2025-06-20,Transfer,9324,Credit Card
TXN112679,ACC1358,2025-06-21,Withdrawal,6698,Net Banking
TXN112680,ACC1358,2025-07-04,Payment,4473,UPI
TXN112674,ACC1358,2025-07-08,Withdrawal,5076,Net Banking
TXN112688,ACC1358,2025-07-08,Withdrawal,9255,Credit Card
TXN112683,ACC1358,2025-07-11,Received,18522,Credit Card
TXN112685,ACC1358,2025-07-19,Deposit,8550,Debit Card
TXN112689,ACC1358,2025-07-23,Transfer,9096,Net Banking
TXN112673,ACC1358,2025-07-30,Transfer,9356,Credit Card
TXN112681,ACC1358,2025-08-02,Transfer,699,Net Banking
TXN112672,ACC1358,2025-08-11,Withdrawal,5203,UPI
TXN112687,ACC1358,2025-08-12,Transfer,1459,Debit Card
TXN112677,ACC1358,2025-08-16,Payment,5689,Net Banking
TXN112682,ACC1358,2025-08-23,Transfer,1679,Debit Card
TXN112684,ACC1358,2025-08-26,Transfer,4797,Net Banking
TXN112675,ACC1358,2025-09-03,Payment,6512,Net Banking
TXN112676,ACC1358,2025-09-16,Transfer,2457,Debit Card
TXN112686,ACC1358,2025-10-29,Transfer,6697,UPI
TXN112714,ACC1359,2025-05-30,Deposit,36730,Debit Card
TXN112699,ACC1359,2025-06-05,Payment,4144,Net Banking
TXN112706,ACC1359,2025-06-08,Payment,2604,UPI
TXN112721,ACC1359,2025-06-17,Withdrawal,8536,Net Banking
TXN112707,ACC1359,2025-06-18,Transfer,4961,Net Banking
TXN112704,ACC1359,2025-06-21,Withdrawal,1205,Net Banking
TXN112719,ACC1359,2025-06-24,Deposit,42305,Debit Card
TXN112720,ACC1359,2025-06-24,Payment,5554,Debit Card
TXN112694,ACC1359,2025-07-14,Payment,7524,Debit Card
TXN112692,ACC1359,2025-07-27,Transfer,9575,Credit Card
TXN112708,ACC1359,2025-08-02,Transfer,964,Net Banking
TXN112701,ACC1359,2025-08-05,Transfer,5756,Credit Card
TXN112703,ACC1359,2025-08-14,Withdrawal,9030,Credit Card
TXN112691,ACC1359,2025-08-17,Transfer,8004,UPI
TXN112722,ACC1359,2025-08-19,Transfer,8380,Net Banking
TXN112702,ACC1359,2025-08-23,Deposit,27370,UPI
TXN112698,ACC1359,2025-08-24,Transfer,4541,Debit Card
TXN112715,ACC1359,2025-08-31,Deposit,45701,Net Banking
TXN112697,ACC1359,2025-09-02,Received,8109,Credit Card
TXN112713,ACC1359,2025-09-02,Deposit,14577,Net Banking
TXN112717,ACC1359,2025-09-02,Withdrawal,5556,Debit Card
TXN112710,ACC1359,2025-09-10,Withdrawal,2362,Credit Card
TXN112718,ACC1359,2025-09-11,Deposit,5723,Net Banking
TXN112705,ACC1359,2025-09-16,Transfer,5030,UPI
TXN112695,ACC1359,2025-09-24,Withdrawal,7186,UPI
TXN112711,ACC1359,2025-10-02,Withdrawal,2173,UPI
TXN112716,ACC1359,2025-10-02,Received,44131,Credit Card
TXN112709,ACC1359,2025-10-05,Payment,6409,Net Banking
TXN112700,ACC1359,2025-10-22,Received,10018,Net Banking
TXN112696,ACC1359,2025-10-24,Received,10400,Credit Card
TXN112723,ACC1359,2025-11-01,Received,44052,Net Banking
TXN112712,ACC1359,2025-11-09,Payment,1157,UPI
TXN112693,ACC1359,2025-11-10,Transfer,4489,Net Banking
TXN112743,ACC1360,2025-05-17,Received,20506,Net Banking
TXN112734,ACC1360,2025-06-05,Withdrawal,1499,Debit Card
TXN112754,ACC1360,2025-06-06,Deposit,25681,Net Banking
TXN112745,ACC1360,2025-06-18,Received,5160,Debit Card
TXN112724,ACC1360,2025-07-02,Payment,9434,Net Banking
TXN112735,ACC1360,2025-07-02,Received,18313,Net Banking
TXN112746,ACC1360,2025-07-06,Transfer,3456,Net Banking
TXN112741,ACC1360,2025-07-14,Deposit,9725,UPI
TXN112751,ACC1360,2025-07-17,Received,43581,UPI
TXN112733,ACC1360,2025-07-22,Deposit,42047,Net Banking
TXN112729,ACC1360,2025-07-26,Payment,9965,Credit Card
TXN112736,ACC1360,2025-07-29,Received,6834,Net Banking
TXN112728,ACC1360,2025-08-19,Withdrawal,2009,Net Banking
TXN112739,ACC1360,2025-08-19,Transfer,3394,Net Banking
TXN112744,ACC1360,2025-08-27,Received,45977,Debit Card
TXN112737,ACC1360,2025-08-31,Transfer,7884,Net Banking
TXN112740,ACC1360,2025-09-07,Transfer,7825,Debit Card
TXN112750,ACC1360,2025-09-18,Transfer,7246,Net Banking
TXN112749,ACC1360,2025-09-20,Withdrawal,1567,Debit Card
TXN112727,ACC1360,2025-09-21,Received,29017,Net Banking
